Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage,Cash,Age,Size,Investment2019,Investment2018,V/P,Difference
930,5361913.36,12194452.89,0.03937,80964.89173999999,46246.50273,2359241.878,488363.0688,86440.26318,0.41368,410221.3952,1.4471580309999998,4.333811557,39509.52669,34718.38900999999,0.49862107532111555,4791.137680000007
2125,2836684.68,2836684.68,0.12253800000000001,39429.91705,15956.351330000001,652437.4764,193773.9305,45343.09973,0.96029,16991.74123,1.255272505,5.758882636,10844.78737,23473.565719999995,0.2882664284527584,-12628.778349999995
600507,13952779.03,14564570.38,0.12402200000000001,235801.9656,144760.0824,7255445.096,1367651.4009999998,366530.5753,0.74275,767844.1504,0.0,6.113170346,201020.478,91041.88319999998,0.5748452953045412,109978.59480000002
603026,7097853.6,7097853.6,-0.01213,95821.0236,59444.5239,1277613.648,374979.6057,75370.90074,1.24044,234371.1259,1.230448921,5.109118505,82720.16032000001,36376.4997,0.22500622209841695,46343.66062000001
300772,1302242.8,5208971.2,0.15590299999999999,18231.3992,7813.4568,520897.12,112513.7779,31166.31648,0.51641,244144.4801,1.0791812459999999,5.2527861719999995,5511.09153,10417.9424,0.45691111933910933,-4906.85087
603318,4636931.05,4636931.05,0.019452,28285.279410000003,32458.51735,2782158.63,687193.1816,153244.0795,0.24628000000000003,233747.6942,0.9542425090000001,5.81,116835.2995,-4173.237939999995,0.7116225283169738,121008.53743999999
600075,4920963.1,4920963.1,0.022222,70369.77232999999,26450.17666,1820756.3469999998,331377.6552,59647.977929999994,1.2418799999999999,22242.75321,1.230448921,5.609430306,60082.006870000005,43919.595669999995,0.4066621574529132,16162.41120000001
2840,2391798.07,4521620.82,-0.037212,35398.61144,26010.80401,1291570.9579999999,277041.9704,42387.421480000005,0.43308,39654.61459,1.255272505,5.70914182,13762.52568,9387.80743,0.6178756719311576,4374.71825
830,15387803.61,15395686.78,0.14488,275441.6846,113485.0516,4154706.975,895339.353,180858.5493,0.7396199999999999,397054.7621,0.6989700040000001,5.822928535,90047.88795,161956.63299999997,0.30888242655642784,-71908.74504999997
600378,5738802.47,17313822.13,0.264571,70587.27038,50214.52161,2984177.284,607280.0774,97164.81237999999,1.1374600000000001,223694.5819,1.041392685,5.22266583,17581.68219,20372.74877,0.5870674533866255,-2791.066579999999
603638,3831039.18,12579131.66,0.08129199999999999,27966.586010000003,25859.51447,842828.6196,158030.3662,31448.042869999997,0.16247999999999999,555368.6628,1.4149733480000002,6.47,182143.8697,2107.0715400000045,0.24333053800901716,180036.79816
603766,7659711.1,7659711.1,0.044818000000000004,107235.9554,64150.080460000005,4289438.216,684165.3955,134096.4175,0.64193,231170.081,0.602059991,5.796982562,60320.224910000004,43085.87494,0.59811461607287,17234.349970000003
600256,22299811.82,22488057.15,0.018462,365716.9138,122648.965,8027932.255,1746075.2659999998,434772.7411,0.60375,890527.0631,1.113943352,6.184873068,443112.8707,243067.94879999998,0.4122739310632048,200044.92190000004
975,16841325.18,26993707.17,0.127589,289670.7931,92627.28848999999,4547157.799,1143610.186,189839.2909,0.9481200000000001,918595.855,1.322219295,6.402163382,118817.2333,197043.50461,0.322453156167826,-78226.27131
600458,5659726.97,5659726.97,0.055389,82632.01376,61549.5308,1980904.44,329820.5892,74869.27374,0.22166,152190.0582,1.361727836,4.877814701,44399.70912,21082.48296,0.37688393044098517,23317.22616
2092,14573694.08,14574392.77,0.044614999999999995,262326.4934,127519.8232,3497686.579,989845.3019,270227.7674,0.82834,130878.0471,1.342422681,5.508827636,120112.7432,134806.6702,0.29585622257925154,-14693.926999999996
601600,38797806.23,46298622.72,0.07926799999999999,539289.5066,218237.66,20174859.24,5558173.721,889307.7953,0.96041,1557948.655,1.431363764,6.088148025,318162.3799,321051.84659999993,0.6381727539462521,-2889.4666999999317
600097,2235577.57,2380453.2,0.045502999999999995,36887.029910000005,15928.49019,1006009.907,221322.1794,55994.5114,0.8569399999999999,114904.476,1.0,5.847144925,21880.71547,20958.539720000004,0.5168042065714589,922.1757499999949
300527,9997060.78,9997060.78,-0.044541000000000004,62481.62987999999,92472.81222,1899441.5480000002,546089.4451,86828.22177,0.48277,338000.625,1.477121255,4.71,153047.5116,-29991.182340000014,0.23629881618196025,183038.69394000003
2037,2255566.62,3359738.38,0.010264,31803.489339999996,22837.61203,1263117.307,292411.6566,81582.8522,1.15098,99918.61942,1.4471580309999998,5.851041727999999,14739.90231,8965.877309999996,0.6513340013859222,5774.025000000003
600540,1846019.39,1846019.39,0.045333,30643.92187,12691.38331,1070691.246,307823.7333,85882.82158999999,0.87595,12146.80759,1.4149733480000002,6.484911102000001,26372.27916,17952.53856,0.7183557403206086,8419.740599999997
600403,9802330.85,9802330.85,-0.016786000000000002,121548.9025,49011.65425,2548606.0209999997,565790.5367,92789.64801,0.39687,226923.9592,1.4149733480000002,5.777103049,150442.253,72537.24825,0.30006498330142284,77905.00475
600978,4404123.91,4404123.91,0.003378,65621.44626,31929.89835,1673567.086,307099.5602,75853.59138,0.40133,148374.9345,0.6989700040000001,6.287006827000001,42282.89263,33691.547909999994,0.41773419549669655,8591.344720000008
887,11023808.84,11048424.14,0.12005,188507.1312,78544.63799,6504047.216,995119.224,177131.2219,0.18694000000000002,371558.5038,0.477121255,5.921169759,174730.4017,109962.49321,0.6251840487041391,64767.90848999999
572,3103673.37,3108362.85,0.061798,19397.95856,20949.79525,589697.9403,168358.762,43099.84306,1.0505,162038.9554,0.6989700040000001,5.23,59349.45556,-1551.83669,0.23499711208387628,60901.29225
600698,2153719.67,2436477.29,0.010381,26203.58932,20998.76678,516892.7208,126380.2702,20599.98405,0.24441999999999997,77017.04714,0.301029996,6.380344362000001,2914.70062,5204.822539999997,0.28435953578493345,-2290.1219199999973
2083,5452911.94,5647760.03,0.036667,91063.6294,29309.401680000003,2235693.895,475084.9528,123997.1727,1.2108299999999999,94374.0701,1.477121255,5.659788445,106834.814,61754.22772,0.46660754374384406,45080.586279999996
600963,4621195.03,6191957.85,0.070048,56378.57937000001,45056.65154,2541657.267,489269.0238,115467.4896,1.21977,206749.4726,1.431363764,6.3910307070000005,23515.64409,11321.927830000008,0.6114812088922722,12193.716259999994
2064,9725631.25,26863495.13,0.096491,161445.4788,62000.89922000001,3403970.938,731853.7516,174181.1929,1.13796,928133.7567,1.113943352,4.789497354,71699.54183999999,99444.57958,0.3997622664486853,-27745.037740000014
600449,5336500.43,5336500.43,0.108242,82182.10662,29350.75237,1921140.155,510062.7111,124965.3642,0.34465999999999997,285449.408,1.477121255,6.6492828920000004,50136.95519,52831.354250000004,0.4356890395525968,-2694.3990600000034
713,3287037.89,3710404.81,0.056179999999999994,55879.64412999999,23420.144969999998,525926.0624,102555.5822,22049.45017,1.05869,100255.138,1.4623979980000001,5.917014619,60991.398929999996,32459.499159999996,0.1785244096133446,28531.89977
600486,21268361.99,21268361.99,0.22117399999999998,346674.3004,180781.0769,5104406.8780000005,1222505.447,337411.5034,0.5485,1137006.632,0.9542425090000001,5.412183638999999,179164.6814,165893.22350000002,0.2817555893800771,13271.45789999998
603879,1368986.4,2445026.4,0.044521,19713.40416,9069.5349,355936.464,106247.0345,28474.20525,0.53814,129537.4987,1.204119983,5.306539188,6812.076326,10643.869259999998,0.3260018053716239,-3831.7929339999973
601001,7364280.0,7364280.0,0.050119,108254.916,78245.475,2135641.2,426060.4194,89046.62765,1.0553700000000001,357020.2944,1.397940009,7.144091851000001,65480.60026,30009.44099999999,0.325397779784093,35471.15926000001
603826,3105209.61,7670520.0,0.05947,47199.186069999996,29499.4913,1521552.709,416905.4422,90468.48097,0.85472,103091.7888,0.477121255,5.564343046,27593.824160000004,17699.694769999995,0.5992130863139459,9894.12939000001
600819,3804347.78,3804347.78,0.151584,65815.21659,41372.28211,2016304.323,456692.9293,92251.97171,0.95476,18641.304119999997,0.84509804,6.193639452999999,22194.18451,24442.934479999996,0.6142462313366609,-2248.749969999997
600569,6103895.45,7324674.53,0.049382999999999996,79350.64085,45016.22894,3235064.5889999997,805531.0825,207021.4882,0.20681,370628.5312,1.5051499780000002,5.803661769,49475.88756,34334.411909999995,0.6293691921097108,15141.475650000008
612,5137347.14,5150301.38,0.07196,63703.10454,39172.27194,2157685.799,640832.6822,176228.9876,1.2435,240982.6016,1.491361694,6.695334583999999,34686.59729,24530.8326,0.5256385512218432,10155.764689999996
600459,6609390.97,6609390.97,0.110294,103106.4991,66093.9097,3436883.3039999995,1015599.016,234603.3728,0.95388,170588.3809,1.041392685,6.189926992,62958.41462,37012.5894,0.6507452834058869,25945.825220000006
800,14075188.16,16226175.0,-0.051379999999999995,88673.68541,119639.0994,7178345.962,1991991.004,472101.86799999996,0.49451999999999996,158367.468,0.477121255,5.909357945,-42112.96297,-30965.41399,0.6256709559505599,-11147.54898
603036,2177985.6,2206613.43,0.042843,16225.992719999998,14701.4028,1219671.936,234177.0117,59012.60695,0.56074,98988.67847,0.6989700040000001,5.01,30189.355010000003,1524.5899199999985,0.6219640340404453,28664.765090000004
2770,1446526.49,2627682.71,0.05726900000000001,20685.32881,15550.159769999998,332701.0927,79182.86006,15678.20629,0.25427,65508.129960000006,1.380211242,5.114647912,8894.112776,5135.169040000001,0.2701861402217501,3758.9437359999993
601058,9286970.08,12070165.23,0.013605,148591.5213,90547.95827999999,2600351.622,750201.4431,180048.3463,0.64554,432594.7218,1.0,6.125207916,125664.3139,58043.56302,0.3476384486095211,67620.75087999999
600326,6343268.46,6343268.46,0.085926,80559.50944,39645.42788,1902980.5380000002,399625.91299999994,69534.90886,1.0484799999999999,234510.635,1.361727836,5.751191727,59939.1295,40914.08155999999,0.34122325440434403,19025.04794000001
603159,1619800.0,1619800.0,0.08434900000000001,11500.58,8908.9,583128.0,156861.432,39999.665160000004,0.8594700000000001,51979.382000000005,1.041392685,5.91,21191.8263,2591.6800000000003,0.4372488950399999,18600.1463
600782,16358147.43,16358147.43,0.06875,233921.5082,128820.411,9160562.561,2716106.7989999996,676310.593,0.69006,484201.1639,1.397940009,6.6312359679999995,121917.2728,105101.09720000002,0.701116370739055,16816.175599999988
2009,2384344.52,2834703.17,0.085106,38149.51232,22651.27294,1263702.596,206615.3744,38843.69038,0.83468,103665.0949,1.4149733480000002,5.273864209,31166.959389999996,15498.239380000003,0.5690583425223196,15668.720009999994
603111,4413991.56,5244494.56,0.070994,61795.881839999995,45795.16244,2604255.02,481787.1788,105511.3922,0.8615700000000001,58633.449179999996,0.301029996,4.917119083,17280.77696,16000.719399999994,0.6502386270494093,1280.0575600000047
762,3885134.56,3885311.53,0.055163,56334.451120000005,28652.86738,1864864.5890000002,548270.1891,143646.7895,0.44265,74481.42203,1.342422681,5.633953496,25965.32555,27681.583740000005,0.5990618081710097,-1716.258190000004
876,83780794.85,84109499.43,-0.030141,1131040.73,722609.3556,30161086.15,8233976.517999999,1976154.364,0.60078,3808478.1339999996,1.041392685,4.8000681510000005,201765.0992,408431.3744,0.43941348868350105,-206666.27519999997
523,4645352.09,4650020.46,0.382463,82687.2672,36582.147710000005,1625873.2319999998,295908.9281,67763.14454,1.14155,152985.6731,0.301029996,5.9590674429999995,60074.9707,46105.11949,0.3842159698418313,13969.85121
603283,1281790.63,5340772.41,0.251502,7754.833312000001,8011.191438,563987.8772,164966.4541,30188.8611,0.87598,236115.5482,1.176091259,4.37,107449.4757,-256.3581259999992,0.5497620075402174,107705.83382599999
300655,3330676.38,4874402.52,0.185635,50293.213339999995,30392.42197,732748.8036,160471.988,37710.917180000004,1.2395200000000002,182838.8385,1.397940009,5.180023434,31721.861439999997,19900.791369999995,0.2524916257647151,11821.070070000002
2246,3383222.14,4128741.65,0.053221000000000004,47365.10996,20299.33284,608979.9852,144937.2365,32900.75268,0.77751,82327.1085,0.903089987,6.548485527,18702.45199,27065.777120000002,0.21126515962521336,-8363.325130000001
600423,2659654.44,2659654.44,-0.05128200000000001,37501.1276,13630.72901,558527.4324,105840.9484,24766.78193,1.1763700000000001,53060.10608,0.301029996,7.031677749,47525.96361,23870.39859,0.23263366591549242,23655.56502
600539,1561700.0,1561700.0,0.093398,21239.12,12688.8125,421659.0,120594.474,20259.87163,0.32291,30047.107999999997,1.491361694,7.115325222,17562.33161,8550.307499999999,0.3351367595521905,9012.024110000002
2160,2115511.63,2466304.13,0.09929099999999999,27290.10003,20097.36049,507722.7912,122361.1927,27775.990739999997,0.63681,88638.97043,1.255272505,5.708391016,3991.9704460000003,7192.739540000002,0.2826624956295267,-3200.769094000002
600893,42226711.6,48776627.68,0.069034,520796.1097,258638.6086,17735218.87,5019066.941000001,878336.7146,0.52936,2119832.239,0.477121255,5.918344025,238563.3261,262157.5011,0.5194816535671776,-23594.17499999999
420,3997037.93,4256726.38,0.0,59555.86516,32975.56292,759437.2067,192897.0505,34721.46909,0.14228,111398.5294,1.0791812459999999,5.546891302000001,27165.068880000003,26580.302240000005,0.22745889215938664,584.766639999998
688108,734464.41,6666600.0,0.021999,9058.394390000001,5324.866972999999,124858.9497,32775.4743,6817.298654000001,0.46143,40132.932,0.301029996,5.894001564,3098.827757,3733.527417000002,0.2052980384070139,-634.699660000002
600467,3623265.87,3623265.87,0.05531900000000001,55798.2944,23098.319919999998,1521771.665,394899.7472,103858.6335,0.1975,26631.00414,1.255272505,5.735077564,24982.7805,32699.97448,0.5046040536612788,-7717.19398
600275,1114353.55,1114353.55,0.004587,18832.575,8636.240012999999,468028.49100000004,109284.6526,16501.98255,0.79167,18620.84782,1.322219295,7.0843274460000005,12092.853290000001,10196.334987000002,0.4915001007235451,1896.518302999999
600997,6716441.6,8637631.19,0.056311,105448.1331,34421.7632,1074630.656,188597.6801,37153.74299,0.28931999999999997,342913.9582,1.113943352,5.620775272,123727.9364,71026.3699,0.17436637810610428,52701.5665
881,2116333.73,6495075.35,0.061824000000000004,31110.10583,13227.085809999999,973513.5158,284265.9466,78457.40127,0.96591,236420.7427,0.9542425090000001,6.340204322999999,31170.10389,17883.020020000004,0.5725792547747487,13287.083869999995
600389,6138990.0,6138990.0,0.094809,98223.84,38368.6875,1780307.1,367633.4162,58821.34658,1.23977,24555.96,1.255272505,6.464461397000001,88884.90146000001,59855.1525,0.32859054593140824,29029.74896000001
600490,6934869.12,10303316.92,0.11244000000000001,110957.9059,43342.932,3398085.869,764569.3205,120801.9526,1.26767,356494.7654,1.113943352,5.800714473999999,44761.11274,67614.9739,0.5676111784293226,-22853.86116
600178,2217984.0,2217984.0,0.06904199999999999,23104.0,11921.663999999999,332697.6,57889.3824,10130.64192,0.40796,97214.23872000001,0.602059991,5.586293775,20351.85152,11182.336000000001,0.163248036,9169.515519999999
300401,5714670.45,5967139.52,0.046218,100006.7329,53575.035469999995,1542961.0219999999,379568.4113,63008.356270000004,0.23396,291852.7939,1.4623979980000001,5.4285972010000005,82462.69459,46431.69743000001,0.3204274689412517,36030.99715999999
600186,2941807.34,2941807.34,0.30046999999999996,52364.17065,21695.829130000002,1588575.9640000002,415412.6145,107591.8672,0.5966,37537.46166,1.113943352,5.749036622,42813.00476,30668.341519999998,0.6503183276900248,12144.663240000005
603009,2037137.05,2229403.37,-0.130252,12222.8223,18334.23345,937083.043,211780.7677,33249.58053,0.3579,41957.371419999996,0.903089987,5.43,32463.83268,-6111.41115,0.5335029760518546,38575.24383
600104,274356873.6,278650553.6,0.025806,3612365.503,2297738.817,115229886.9,32955747.66,6788884.017999999,0.41326,4143533.731,0.602059991,5.290893549,1511820.689,1314626.6860000002,0.5206446416424303,197194.0029999998
2012,2650052.3,2660788.92,0.158859,38160.75312,15237.80073,450508.891,89426.01486,22445.92973,0.26048000000000004,12745.17893,1.361727836,6.029971745,21753.88182,22922.95239,0.19030872074220723,-1169.0705699999999
2895,1102339.96,5046409.88,0.055413,13779.2495,6062.86978,319678.5884,88870.64757999999,18573.96534,0.32957,203925.4233,1.342422681,4.0581802510000005,17168.944880000003,7716.37972,0.3563058385024816,9452.565160000002
300599,949352.28,3185920.0,0.069388,13860.543290000001,8544.17052,512650.2312,124061.356,20470.123730000003,0.61033,95800.6144,0.903089987,5.118303244,3705.511819,5316.372770000002,0.637927928712844,-1610.860951000002
702,1535815.16,1535815.16,0.028571,23190.80892,16318.036080000002,875414.6412,252994.8313,42756.126489999995,1.18513,32820.36997,0.6989700040000001,7.1239949739999995,4618.5033490000005,6872.772839999998,0.7098185257379331,-2254.2694909999973
600365,1676000.0,1676000.0,0.058080999999999994,24637.2,16760.0,368720.0,91995.64,23182.901280000002,0.34212,64710.36,1.51851394,8.509901202,8562.5164,7877.200000000001,0.26143698873599996,685.3163999999997
603196,667734.0,2450400.0,0.327698,11818.8918,3505.6035,126869.46,33493.53744,9009.761571,0.5329699999999999,49767.624,1.0,4.619385987,16493.563990000002,8313.2883,0.22938244364808022,8180.275690000002
